,mac,time,_0,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23,_24,_25,_26,_27,_28,_29,_30,_31,_32,_33,_34,_35,_36,_37,_38,_39,_40,_41,_42,_43,_44,_45,_46,_47,_48,_49,_50,_51,_52,_53,_54,_55,_56,_57,_58,_59,_60,_61,_62,_63
422,b827eb983f87,1716344289.459858,(-8190-3065j),(-1028+4100j),(2029-1023j),(8187-3083j),(545-12j),(451-209j),(292-352j),(60-443j),(-183-406j),(-346-266j),(-425-91j),(-407+84j),(-349+212j),(-252+320j),(-123+374j),(6+386j),(123+353j),(224+291j),(306+206j),(331+100j),(324+10j),(292-71j),(236-121j),(182-153j),(121-166j),(81-148j),(49-125j),(45-103j),(54-90j),(58-91j),(56-91j),(20-115j),(2880+7808j),(114+63j),(267-27j),(322-163j),(300-320j),(206-469j),(53-567j),(-134-604j),(-337-580j),(-525-474j),(-681-293j),(-753-60j),(-735+187j),(-637+415j),(-458+591j),(-236+690j),(9+699j),(240+633j),(425+508j),(566+325j),(636+98j),(622-162j),(509-390j),(279-571j),(-25-630j),(-339-518j),(-569-264j),(-647+23j),(10277+0j),(-13056-32640j),(128+0j),(1731+7082j)
423,b827eb983f87,1716344289.562231,(-8190-3065j),(-1028+4100j),(2029-1023j),(8187-3083j),(453-274j),(300-385j),(112-437j),(-135-422j),(-338-284j),(-425-84j),(-415+101j),(-327+259j),(-198+351j),(-59+392j),(79+380j),(195+324j),(284+236j),(340+139j),(368+35j),(348-72j),(285-156j),(206-204j),(130-226j),(65-224j),(16-204j),(-13-168j),(-29-144j),(-28-119j),(-16-108j),(-13-110j),(-18-104j),(-48-99j),(2880+7808j),(131-25j),(182-190j),(136-330j),(8-438j),(-165-478j),(-349-448j),(-519-328j),(-645-170j),(-701+54j),(-669+286j),(-548+503j),(-359+661j),(-121+739j),(140+723j),(362+601j),(525+424j),(616+208j),(628-17j),(576-237j),(441-431j),(231-557j),(-12-608j),(-270-540j),(-495-336j),(-588-15j),(-509+307j),(-344+517j),(10277+0j),(-13312-32640j),(128+0j),(1731+7082j)
424,b827eb983f87,1716344289.665166,(-8190-3065j),(-1028+4100j),(2029-1023j),(8187-3083j),(-445-138j),(-449+4j),(-405+155j),(-251+346j),(-18+422j),(190+372j),(337+252j),(405+81j),(395-71j),(339-212j),(234-318j),(108-374j),(-24-376j),(-152-345j),(-261-286j),(-331-187j),(-353-79j),(-334+17j),(-334+17j),(-230+165j),(-158+201j),(-94+203j),(-43+188j),(-10+162j),(5+135j),(15+112j),(15+89j),(22+83j),(2880+7808j),(-106-25j),(-212+77j),(-230+210j),(-173+352j),(-43+461j),(130+511j),(329+481j),(511+385j),(649+204j),(709-32j),(672-287j),(537-514j),(331-669j),(72-733j),(-175-687j),(-396-566j),(-556-369j),(-631-145j),(-637+97j),(-556+332j),(-357+531j),(-106+641j),(197+617j),(474+439j),(635+110j),(591-261j),(441-486j),(10277+0j),(-13056-32640j),(128+0j),(1731+7082j)
425,b827eb983f87,1716344289.769296,(-8190-3065j),(-1028+4100j),(2029-1023j),(8187-3083j),(-432+489j),(-138+604j),(179+568j),(444+388j),(586+116j),(573-164j),(449-378j),(246-512j),(64-565j),(-131-549j),(-296-475j),(-421-356j),(-506-209j),(-554-48j),(-553+115j),(-493+259j),(-385+365j),(-254+424j),(-120+439j),(3+419j),(100+367j),(142+264j),(189+193j),(172+111j),(130+56j),(78+29j),(32+14j),(11+60j),(2880+7808j),(-115-36j),(-258+80j),(-303+242j),(-254+433j),(-115+597j),(95+694j),(382+689j),(582+618j),(788+440j),(923+181j),(965-122j),(905-426j),(736-684j),(482-864j),(185-942j),(-125-916j),(-400-805j),(-623-624j),(-777-378j),(-849-86j),(-804+266j),(-679+527j),(-396+762j),(2+849j),(424+728j),(747+409j),(865+17j),(10277+0j),(-13312-32640j),(128+0j),(1731+7082j)
426,b827eb983f87,1716344289.871616,(-8190-3065j),(-1028+4100j),(2029-1023j),(8187-3083j),(231+468j),(458+304j),(573+39j),(525-255j),(340-469j),(102-561j),(-129-550j),(-317-466j),(-451-325j),(-522-167j),(-543-8j),(-523+142j),(-465+279j),(-379+386j),(-275+467j),(-145+512j),(-11+512j),(111+475j),(207+412j),(270+331j),(299+252j),(302+164j),(284+111j),(254+63j),(218+33j),(185+13j),(137-1j),(114-6j),(2880+7808j),(-78+111j),(-44+269j),(50+389j),(206+457j),(391+452j),(565+374j),(710+225j),(815+38j),(849-200j),(800-446j),(670-666j),(472-836j),(216-935j),(-68-942j),(-333-857j),(-556-702j),(-720-493j),(-817-251j),(-843+14j),(-789+282j),(-646+518j),(-418+725j),(-103+834j),(279+799j),(634+568j),(830+179j),(801-225j),(10277+0j),(-13312-32640j),(128+0j),(1731+7082j)
427,b827eb983f87,1716344289.974048,(-8190-3065j),(-1028+4100j),(2029-1023j),(8187-3083j),(505-141j),(484-241j),(417-366j),(206-510j),(-41-530j),(-253-455j),(-397-323j),(-486-172j),(-507-16j),(-484+127j),(-428+240j),(-347+330j),(-260+408j),(-161+440j),(-85+461j),(13+461j),(105+437j),(176+393j),(238+349j),(276+290j),(290+243j),(300+184j),(298+158j),(292+114j),(285+72j),(273+38j),(228+2j),(176-47j),(2880+7808j),(-60+166j),(33+342j),(162+443j),(332+470j),(508+435j),(672+345j),(809+183j),(892-8j),(912-249j),(853-499j),(716-718j),(522-880j),(282-980j),(5-1004j),(-249-939j),(-479-810j),(-664-625j),(-795-408j),(-865-162j),(-873+109j),(-763+371j),(-605+610j),(-332+791j),(38+857j),(451+739j),(747+443j),(856+174j),(10277+0j),(-13312-32640j),(128+0j),(1731+7082j)
428,b827eb983f87,1716344290.076463,(-8190-3065j),(-1028+4100j),(2029-1023j),(8187-3083j),(-261+519j),(19+545j),(276+444j),(464+238j),(522-24j),(453-252j),(304-411j),(124-499j),(-53-488j),(-207-445j),(-330-354j),(-415-238j),(-463-105j),(-478+21j),(-469+140j),(-412+253j),(-320+332j),(-211+380j),(-107+396j),(-18+386j),(52+358j),(106+294j),(135+255j),(147+204j),(149+164j),(145+131j),(125+93j),(116+62j),(2880+7808j),(-126+71j),(-154+243j),(-102+393j),(28+509j),(210+572j),(416+561j),(608+444j),(780+296j),(881+56j),(894-216j),(815-487j),(647-719j),(406-881j),(116-950j),(-181-907j),(-439-777j),(-640-583j),(-774-354j),(-837-85j),(-808+203j),(-682+478j),(-463+700j),(-133+830j),(260+796j),(626+556j),(828+160j),(818-251j),(10277+0j),(-13312-32640j),(128+0j),(1731+7082j)
429,b827eb983f87,1716344290.175693,(-8190-3065j),(-1028+4100j),(2029-1023j),(8187-3083j),(-490+445j),(-253+540j),(-11+547j),(274+467j),(470+257j),(529-1j),(467-215j),(344-383j),(167-461j),(3-492j),(-157-449j),(-279-377j),(-382-273j),(-440-150j),(-478-33j),(-463+90j),(-402+202j),(-326+272j),(-236+330j),(-145+352j),(-73+364j),(3+338j),(54+318j),(95+285j),(129+243j),(155+204j),(156+146j),(158+78j),(2880+7808j),(-139+109j),(-118+309j),(-18+454j),(159+535j),(376+545j),(583+449j),(736+277j),(857+53j),(875-222j),(794-510j),(615-751j),(343-917j),(42-979j),(-279-928j),(-541-747j),(-739-521j),(-837-229j),(-851+60j),(-767+345j),(-585+589j),(-322+754j),(-4+829j),(355+753j),(671+492j),(834+64j),(748-395j),(525-711j),(10277+0j),(-13312-32640j),(128+0j),(1731+7082j)
430,b827eb983f87,1716344290.281227,(-8190-3065j),(-1028+4100j),(2029-1023j),(8187-3083j),(-518+237j),(-399+360j),(-236+459j),(53+502j),(318+399j),(462+188j),(484-29j),(418-233j),(283-364j),(128-440j),(-22-442j),(-166-406j),(-292-321j),(-369-215j),(-426-106j),(-429+21j),(-380+136j),(-309+221j),(-229+281j),(-133+310j),(-55+310j),(13+284j),(54+258j),(86+214j),(99+176j),(112+146j),(107+104j),(105+73j),(2880+7808j),(-128+74j),(-135+260j),(-45+403j),(131+493j),(345+491j),(550+396j),(710+213j),(813-27j),(798-321j),(670-603j),(432-816j),(136-925j),(-187-911j),(-484-777j),(-695-538j),(-814-252j),(-825+58j),(-734+337j),(-557+576j),(-295+737j),(25+788j),(342+712j),(630+491j),(796+110j),(719-343j),(418-688j),(98-817j),(10277+0j),(-13568-32640j),(128+0j),(1731+7082j)
431,b827eb983f87,1716344290.38373,(-8190-3065j),(-1028+4100j),(2029-1023j),(8187-3083j),(-209-448j),(-395-273j),(-479-36j),(-429+213j),(-274+381j),(-81+455j),(111+445j),(257+384j),(375+264j),(441+128j),(448-10j),(422-130j),(367-241j),(288-322j),(205-374j),(101-403j),(-4-391j),(-93-357j),(-161-307j),(-193-249j),(-201-206j),(-196-152j),(-183-135j),(-176-117j),(-175-105j),(-180-97j),(-168-65j),(-163-15j),(2880+7808j),(85-172j),(-35-364j),(-205-457j),(-409-446j),(-605-352j),(-761-184j),(-843+45j),(-862+292j),(-781+558j),(-609+787j),(-367+943j),(-82+1017j),(220+989j),(501+857j),(712+639j),(845+376j),(887+98j),(859-171j),(749-427j),(563-645j),(305-782j),(-16-846j),(-348-761j),(-660-529j),(-848-132j),(-805+315j),(-568+649j),(10277+0j),(-13312-32640j),(128+0j),(1731+7082j)
432,b827eb983f87,1716344290.485879,(-8190-3065j),(-1028+4100j),(2029-1023j),(8187-3083j),(218+620j),(452+423j),(576+147j),(553-161j),(394-399j),(169-520j),(-58-536j),(-245-479j),(-396-349j),(-484-199j),(-510-43j),(-495+98j),(-448+232j),(-367+337j),(-275+415j),(-156+466j),(-30+470j),(87+443j),(177+391j),(243+328j),(276+251j),(282+187j),(271+135j),(256+90j),(243+56j),(222+26j),(183-1j),(150-43j),(2880+7808j),(-42+161j),(81+316j),(242+386j),(428+357j),(599+251j),(727+76j),(787-149j),(770-396j),(658-634j),(464-832j),(206-947j),(-75-975j),(-364-907j),(-613-735j),(-782-491j),(-861-220j),(-860+61j),(-775+324j),(-618+548j),(-396+720j),(-131+791j),(184+787j),(486+644j),(731+362j),(834-56j),(696-482j),(400-762j),(10277+0j),(-13312-32640j),(128+0j),(1731+7082j)
433,b827eb983f87,1716344290.551617,(-8190-3065j),(-1028+4100j),(2029-1023j),(8187-3083j),(-542-245j),(-580-60j),(-547+145j),(-372+417j),(-75+541j),(208+496j),(398+361j),(496+154j),(497-49j),(444-232j),(327-371j),(172-446j),(19-475j),(-143-447j),(-290-398j),(-393-283j),(-433-140j),(-421-15j),(-380+97j),(-308+180j),(-235+235j),(-156+244j),(-84+233j),(-50+216j),(-22+185j),(-7+163j),(6+138j),(37+132j),(2880+7808j),(-160-21j),(-286+137j),(-287+323j),(-173+501j),(13+632j),(248+666j),(504+581j),(723+420j),(865+154j),(889-158j),(792-457j),(588-718j),(308-882j),(-23-914j),(-329-792j),(-569-608j),(-697-349j),(-762-69j),(-728+214j),(-579+472j),(-357+648j),(-38+744j),(295+677j),(591+447j),(740+65j),(664-369j),(476-609j),(10277+0j),(-12800-32640j),(128+0j),(1731+7082j)
